Product Name,Brand Name,Rating,Reviews,Cleaned_Reviews,Sentiment,Confidence_Score
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"I came to this phone from using a Nexus 4 for the last two and a half years and my initial impressions were very mixed. Starting with the positive things, I love the LTE, the bigger and more color accurate screen, the battery life, the expandable storage, the dual front facing speakers, and how light it is and how thin it is. All big improvements! I also appreciate the very light touch Alcatel used with their skin on Android. It's almost stock.So many great things and yet it was almost all brought down by an Achilles heel. The thing that really bugged me was that moving in and out of apps was really sluggish and choppy and not smooth at all. All of these things are super smooth on the Nexus 4, which is a 2012 phone. Even swipe typing on Google Keyboard was not great. I came pretty close to sending it back and getting a new Moto G.(I have no proof of this, but my guess is that the phone sends almost all of its processes to the slower of the two chipsets in the Snapdragon 615, the one clocked at 1ghz. Unfortunately there's no ""high performance"" option anywhere that would make everything run on the 1.5ghz chipset. The Nexus 4 proves this is plenty to run Android smoothly.)I didn't want to get a Moto G, especially after seeing (and hearing, seriously those speakers are great) this phone. Thankfully, Android is a pretty flexible OS and I was able to take matters into my own hands and make things more palatable. First thing I did was turn all animations off in the developer options. Second thing I did was I installed Nova launcher and selected the options to make things run ""faster than light."" Everything is MUCH smoother after doing those two things. Still not quite as smooth as the Nexus 4, but probably 95% of the way there. Close enough where I can deal with it and I can enjoy the good things about the phone that I admittedly skimped on in the first paragraph.So I really like this phone now. It's everything I wanted. It just took some tinkering to get there.",came phone using nexus last two half years initial impressions mixed starting positive things love lte bigger color accurate screen battery life expandable storage dual front facing speakers light thin big improvements also appreciate light touch alcatel used skin android almost stockso many great things yet almost brought achilles heel thing really bugged moving apps really sluggish choppy smooth things super smooth nexus phone even swipe typing google keyboard great came pretty close sending back getting new moto gi proof guess phone sends almost processes slower two chipsets snapdragon one clocked ghz unfortunately theres high performance option anywhere would make everything run ghz chipset nexus proves plenty run android smoothlyi didnt want get moto g especially seeing hearing seriously speakers great phone thankfully android pretty flexible os able take matters hands make things palatable first thing turn animations developer options second thing installed nova launcher selected options make things run faster light everything much smoother two things still quite smooth nexus probably way close enough deal enjoy good things phone admittedly skimped first paragraphso really like phone everything wanted took tinkering get,NEGATIVE,0.992409348487854
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,1,"Worst phone ever. I have just got it for 7 days. Somehow there is scratch on the touch screen. I for sure did not drop it. Or perhaps I pressed on the screen too hard? Then the touch screen is totally doomed. I think they just used regular glass. I had HTC M8 before, which was dropped out of hand a few times but there was never a scratch on the screen. Quality of the cell phone is a big concern. The cell phone gets heated very quickly after playing a small game or chatting for over 10 minutes.",worst phone ever got days somehow scratch touch screen sure drop perhaps pressed screen hard touch screen totally doomed think used regular glass htc dropped hand times never scratch screen quality cell phone big concern cell phone gets heated quickly playing small game chatting minutes,NEGATIVE,0.9992164373397827
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,3,"Gps problems, everything else is great, but it can't lock gps position to save it's life. Constantly says gps signal lost",gps problems everything else great cant lock gps position save life constantly says gps signal lost,NEGATIVE,0.9996670484542847
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"This Smartphone has met My expectations and then some. It is extremely fast and does what it says, this was a upgrade from My last Alcatel, it was well worth the money when considering other high end Smartphones. I highly recommend this phone to anyone who wants to upgrade without the big price tag. 5 Stars To Alcatel.!!!",smartphone met expectations extremely fast says upgrade last alcatel well worth money considering high end smartphones highly recommend phone anyone wants upgrade without big price tag stars alcatel,POSITIVE,0.9982439279556274
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,Crear productos.,crear productos,NEGATIVE,0.9952858090400696
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"This is a great phone. Sound Quality is great, the stripped down Android OS was perfect for me as I am a programmer and am making my own apps on the device. The drivers being built into the phone is a cool feature. The flip around feature on the phone is fun to use at parties. Battery life is about a day of heavy use. The only real drawbacks of the phone have been the inability to disassemble the phone without voiding the warranty. I'd give this phone 5 stars if it were able to be taken apart to replace the battery easily.",great phone sound quality great stripped android os perfect programmer making apps device drivers built phone cool feature flip around feature phone fun use parties battery life day heavy use real drawbacks phone inability disassemble phone without voiding warranty id give phone stars able taken apart replace battery easily,POSITIVE,0.9359928965568542
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,This phone sounds great and feels great. I wish the text messaging app was better and I don't like the placement of the power button. Those are small issues that I can deal with. The best phone around for $249.,phone sounds great feels great wish text messaging app better dont like placement power button small issues deal best phone around,NEGATIVE,0.9676302075386047
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"This phone so far has been a good mix between value, design and performance. I can only hope that Alcatel continues building a budget/ performance friendly phone for the Android OS.",phone far good mix value design performance hope alcatel continues building budget performance friendly phone android os,POSITIVE,0.9982497096061707
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"I did a lot of research and video review watching about this phone before buying it. I'm very glad I did. For a company known for making terrible phones this phone is Dynamite. It's quick, responsive and best of all come with no bloatware.The speakers are amazing and even when bluetooth ed the sound is great.I definitely recommend putting a silicone cover on it. The phone is very slippery without it.The only downfall was that it did go haywire once requiring it to be hard restarted and all the dates were changed to 1970.I love this phone and hope it last a long time.",lot research video review watching phone buying im glad company known making terrible phones phone dynamite quick responsive best come bloatwarethe speakers amazing even bluetooth ed sound greati definitely recommend putting silicone cover phone slippery without itthe downfall go haywire requiring hard restarted dates changed love phone hope last long time,NEGATIVE,0.5250505208969116
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"I absolutely love this phone. Great performance, UI, very sleek and the dual speakers on the front produce high-quality sound for their size.Most importantly for me and also the reason I recommend this phone to everyone is the outstanding price. Priced at $250 I was able to purchase a 64gb microSD card and a quality case while remaining under my budget of $300. I know some people would prefer the smaller version (4.7""), and it has an even better pricetag at $180.Some flaws would be lack of mobile service providers (Verizon, Sprint) and the inability to access the photo gallery through the camera app, which has been a standard feature of most phones for quite some time now.For me these drawbacks don't impact the overall score of this phone. I had to switch from Verizon to t-mobile, but have had better coverage and a smaller bill as a result. I could see the camera / gallery issue being a nuisance to some people but to me it's a very minor inconvenience.Overall this phone has much to offer. For music fans it has even more to offer, including a turntables feature built-in to the music player allowing you to crossfade between your songs.Strongly consider the Alcatel OneTouch idol 3 if you're searching for a high quality no-contract phone for an exceptional price.",absolutely love phone great performance ui sleek dual speakers front produce highquality sound sizemost importantly also reason recommend phone everyone outstanding price priced able purchase gb microsd card quality case remaining budget know people would prefer smaller version even better pricetag flaws would lack mobile service providers verizon sprint inability access photo gallery camera app standard feature phones quite time nowfor drawbacks dont impact overall score phone switch verizon tmobile better coverage smaller bill result could see camera gallery issue nuisance people minor inconvenienceoverall phone much offer music fans even offer including turntables feature builtin music player allowing crossfade songsstrongly consider alcatel onetouch idol youre searching high quality nocontract phone exceptional price,POSITIVE,0.5139566659927368
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"Very good budget phone, love it.",good budget phone love,POSITIVE,0.9998422861099243
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Excellent product. Friendly, versatile, fast, very good pictutes and what a sound! And charge very fast! I love it! The performance can get improved",excellent product friendly versatile fast good pictutes sound charge fast love performance get improved,POSITIVE,0.9995794892311096
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,2,"Well, I had this phone for a bit so I guess its time for a review.The good--Looks nice-Feels nice in hand-The audio quality is actually pretty awesome-Screen is pretty goodThe bad--Battery life is average at best-Switching the power/volume button sides from the norm- I thought I would get used to it, after months still not so and it gets annoying-Crashes/locks up at least once a day-The speakers collect a ton of pocket debris-Somewhat slow to charge using any charger including a 2.4a fast charger- ~75% of the time when I answer my phone the speaker phone is active but not showing so in the UI. I have to toggle it on, then off again to get it to normal. SUPER annoying when you hold a phone with speakers this loud to your ear and someone starts talking. I never use speaker phone or a headset so it has nothing to do with anything but the phone.-This is Alcatel's best and they can't give it Gorilla Glass or comparable? This thing is fragile. Mine slipped off the kitchen counter and landed in a bowl of crunchy dog food and shattered. Yes, I had it in a case. The way the screen sticks out a bit seems to make it a magnet for breakage according to me and what looks like a lot of other people.-Price There seems to be a lot of pretty nice what I would call secondary brand Androids coming out lately. Many of them at this price point and some even lower. This phone is probably $50-$75 more than it should be right now.In conclusion-Do your shopping and comparing wisely. I would bet that most of you reading this review are like me, tired of paying $600+ for Samsung or Apple phones that are also locked. While this and no other phones at this price are, or compare to those brands, I enjoy the savings and my new found freedom. This phone doesn't compare to my Note 4, nor did I expect it to. Also, the truth is that I don't really miss my Note. 95% of the features that made the note so awesome got turned off by me anyhow. I don't use NFC, face tracking, eye scrolling etc. I literally never even used the S-pen. What I did use- this phone has, but so do a lot of reasonably prices phones now. I'm not necessarily saying don't buy it, you might love it. Just make sure you know your options and if you choose this- DON'T DROP IT lol.",well phone bit guess time reviewthe goodlooks nicefeels nice handthe audio quality actually pretty awesomescreen pretty goodthe badbattery life average bestswitching powervolume button sides norm thought would get used months still gets annoyingcrasheslocks least daythe speakers collect ton pocket debrissomewhat slow charge using charger including fast charger time answer phone speaker phone active showing ui toggle get normal super annoying hold phone speakers loud ear someone starts talking never use speaker phone headset nothing anything phonethis alcatels best cant give gorilla glass comparable thing fragile mine slipped kitchen counter landed bowl crunchy dog food shattered yes case way screen sticks bit seems make magnet breakage according looks like lot peopleprice seems lot pretty nice would call secondary brand androids coming lately many price point even lower phone probably right nowin conclusiondo shopping comparing wisely would bet reading review like tired paying samsung apple phones also locked phones price compare brands enjoy savings new found freedom phone doesnt compare note expect also truth dont really miss note features made note awesome got turned anyhow dont use nfc face tracking eye scrolling etc literally never even used spen use phone lot reasonably prices phones im necessarily saying dont buy might love make sure know options choose dont drop lol,POSITIVE,0.5257604122161865
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"GREAT PHONE, SUPER CAMERAHOWEVER, BATTERY LIFE IS HORRIBLE, HAVE TO CHARGE IT TWICE A DAY EVEN WHEN I DON'T USE",great phone super camerahowever battery life horrible charge twice day even dont use,NEGATIVE,0.977024257183075
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,Great phone. Supports T-Mobile band 12. Premium phone at a bargain price.,great phone supports tmobile band premium phone bargain price,POSITIVE,0.977612316608429
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"I've had this for about 3 months now. Coming from an HTC 1S. This is an awesome phone once you replace a few apps. The camera app is so so. I switched to Camera 360. Google camera is also decent. Huge difference. The launcher is ok, but I highly recommend switching to Nova free or some other highly reviewed launcher like Action, Go etc.. Another huge difference can be realized by installing DU Battery Saver. Do these three things and you will have a great phone that has incredible audio, very good camera, and superb battery life. I used to go down to about 30% at the end of the day with my HTC and about 35-45% with this phone until I installed DU battery saver. Now I'm at about 50 to as high as 70% at the end of the day. I recommended my daughter install this on her LG G4. She said she already had it and it didn't help much so this may be phone dependent. I'm not a shill for this app just know it works great with this phone. I really like the fact that it doesn't come pre-installed with much bloatware, and the fact that you can uninstall almost all of it if you want. An absolutely great deal at this price. It's not even debatable. Pay $250 and avoid the provider contracts. You won't be disappointed. Also, their customer service is great. T-Mobile accidentally deactivated my ESN and killed my phone. I had to send it in for repair. They received it Monday, and shipped it back out Tuesday, and I received it Thursday.",ive months coming htc awesome phone replace apps camera app switched camera google camera also decent huge difference launcher ok highly recommend switching nova free highly reviewed launcher like action go etc another huge difference realized installing du battery saver three things great phone incredible audio good camera superb battery life used go end day htc phone installed du battery saver im high end day recommended daughter install lg g said already didnt help much may phone dependent im shill app know works great phone really like fact doesnt come preinstalled much bloatware fact uninstall almost want absolutely great deal price even debatable pay avoid provider contracts wont disappointed also customer service great tmobile accidentally deactivated esn killed phone send repair received monday shipped back tuesday received thursday,POSITIVE,0.5196410417556763
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"It's overall a great device for the price especiallyThe price. Front facing speakers always recommend on a phone, Display you really can'tTell the difference. I've seen great full HD screens and some 720p. Don't be a display snobIf you can't afford a higher end device. Definite buy in my book, make sure you get a case and temper glass and I've heard stories about how soft the materials are on the idol3.",overall great device price especiallythe price front facing speakers always recommend phone display really canttell difference ive seen great full hd screens p dont display snobif cant afford higher end device definite buy book make sure get case temper glass ive heard stories soft materials idol,POSITIVE,0.9877644181251526
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Excellent, very good investment.",excellent good investment,POSITIVE,0.9998666048049927
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"Like the phone a lot. Decent battery, fast enough, good stock Android. Can't beat the price for what you get.",like phone lot decent battery fast enough good stock android cant beat price get,POSITIVE,0.8600854873657227
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"for the price I don't think you can beat it. It stutters opening video and audio and the HDR sometimes leaves artifacts, but the screen, speakers, and camera are overall very decent. Battery life is very good.Since the software update it hasn't had the stuttering issue. I sent mine in with a broken digitizer and Alcatel sent it back for days later fixed. All I paid was shipping.",price dont think beat stutters opening video audio hdr sometimes leaves artifacts screen speakers camera overall decent battery life goodsince software update hasnt stuttering issue sent mine broken digitizer alcatel sent back days later fixed paid shipping,NEGATIVE,0.9987919926643372
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,"Phone appears to perform well, be careful not to over drive the JBL speakers - they can usually not take full volume playing media.The issue with this phone is the yellowish tint screen, common on low-end phones. Alcatel please explain this. Update - Yellow screen is caused by screen adhesive not properly cured / aged before shipment. The phone appears to be moving toward proper hue with use. Obviously, these great phones were shipped out as soon as the boxes were sealed.",phone appears perform well careful drive jbl speakers usually take full volume playing mediathe issue phone yellowish tint screen common lowend phones alcatel please explain update yellow screen caused screen adhesive properly cured aged shipment phone appears moving toward proper hue use obviously great phones shipped soon boxes sealed,NEGATIVE,0.9923793077468872
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,2,"The phone itself is great for the price but... it randomly drops signal completely and does not regain signal for several minutes at a time. It is also laggy when browsing the web, taking several seconds to respond. With the specs considered, this phone should not have lagging problems, so hopefully they will be releasing a software update to fix this at some point.",phone great price randomly drops signal completely regain signal several minutes time also laggy browsing web taking several seconds respond specs considered phone lagging problems hopefully releasing software update fix point,NEGATIVE,0.9992815852165222
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"I'll spare the specs--they're easily found elsewhere. The phone's design, however, is of a very well balanced upper-mid range telephone for a lower-mid level price. The sound is fantastic, it has great cameras and the radio will communicate on every T-Mobile and AT&T frequency band in the US (which should include providers that use AT&T or T-Mobile's underlying networks). For T-Mobile customers, the LTE Band 12 (700 MHz) indeed penetrates buildings like only AT&T customers previously enjoyed, when in enable US locations (search for T-Mobile 700 Mhz for more details). The updated radio and being designed for Android version 5 makes this phone more than just a cheaper version of the previous generation's phone, but instead a modern phone albeit a bit easy on the computing horsepower. If you need top processing power, look to the big names' flagship phones; otherwise the Idol 3 will likely fill any other needs (but consider adding an SD Card if you have a lot of media or photos)",ill spare specstheyre easily found elsewhere phones design however well balanced uppermid range telephone lowermid level price sound fantastic great cameras radio communicate every tmobile att frequency band us include providers use att tmobiles underlying networks tmobile customers lte band mhz indeed penetrates buildings like att customers previously enjoyed enable us locations search tmobile mhz details updated radio designed android version makes phone cheaper version previous generations phone instead modern phone albeit bit easy computing horsepower need top processing power look big names flagship phones otherwise idol likely fill needs consider adding sd card lot media photos,POSITIVE,0.7085483074188232
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"My TakeHere's my take on this phone. I had an HTC 816 on Virgin Mobile. I was very happy with the phone, but looking to get away from the VM service which was spotty in key locations for me. I sold my HTC as soon as this was announced and switched to Cricket with a Lumia 635 to hold me over until this arrived. I did not like the 635 one bit, and I became increasingly anxious for this phone to be delivered. I watched and read all the reviews to hold me over. I got the phone delivered swapped my sim and was up and running in less than 10 minutes. It was a busy holiday weekend with my family, including lots of driving so I didn't get to play with this as much as I would have liked, but I'm finally getting it fully optimized today. I paid $199 for this phone and feel it was an exceptional value. I love the size and ordered a slim case from China ($4 and delivered less than 2 weeks) to protect the edges without adding significant bulk.Here's here I felt this phone met my expectations-1- Battery life seems great so far, enough for 1 day of moderate usage. It seems to be getting better after each charge.2- Display and sound are as advertised and satisfactory in my opinion.3- Phone doesn't seem laggy with normal app usage and video watching. I'm not a gamer so I can't speak for that.4- Look and feel of phone is excellent. The build quality is nice, and doesn't feel any different from a ""true flagship"" with my slim skin on.Here's a couple minor quirks that I didn't love-1- reversible mode sounded cool in theory, but I disabled as I found it silly based on my own preferences.2- Double tap to wake was a little tricky, and I found my phone had awaken in my pocket a few times and opened up apps. I disabled and went back to using power button.All-in-all, I love this phone and think I will grow to enjoy it more as I get more used to it. I use with Cricket wireless service (on AT&T network) and it seems to work flawlessly. Good luck selecting the right phone for you.",takeheres take phone htc virgin mobile happy phone looking get away vm service spotty key locations sold htc soon announced switched cricket lumia hold arrived like one bit became increasingly anxious phone delivered watched read reviews hold got phone delivered swapped sim running less minutes busy holiday weekend family including lots driving didnt get play much would liked im finally getting fully optimized today paid phone feel exceptional value love size ordered slim case china delivered less weeks protect edges without adding significant bulkheres felt phone met expectations battery life seems great far enough day moderate usage seems getting better charge display sound advertised satisfactory opinion phone doesnt seem laggy normal app usage video watching im gamer cant speak look feel phone excellent build quality nice doesnt feel different true flagship slim skin onheres couple minor quirks didnt love reversible mode sounded cool theory disabled found silly based preferences double tap wake little tricky found phone awaken pocket times opened apps disabled went back using power buttonallinall love phone think grow enjoy get used use cricket wireless service att network seems work flawlessly good luck selecting right phone,NEGATIVE,0.991151750087738
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,3,"my impressions after 3 days:positives:1. great battery life. i would guess 6+ hours screen time easy.2. speakers are absolutely awesome.3. the screen is excellent and very bright. wish we could reduce the brightness (might give longer battery life to boot!).4. no problems with wifi or other things like heat etc.5. user experience is fast enough - better than nexus 4.6. good build quality.negatives:1. camera (ok for the money).2. need unlocked boot loader and root desperately. alcatel needs to realize who their customers are (i.e., what type of people buy their phones!) and provide what they need.biggest negative (unacceptable!):1. tmobile reception is like approx 10dBm lower than nexus 4 overall. where signal is poor, i used to get LTE with nexus 4, but now I can't. IMHO, this is a deal breaker for me. seriously thinking on returning this :(.Added image with both phones side by side. The image is from a place where I have excellent reception. From a place where I have poor reception, the nexus 4 has strength approx -108dBm and holds LTE, but idol 3 is less than -120dBm and cannot hold LTE and reverts to HSPA/UMTS.other:antutu 64bit score is ~33000.",impressions dayspositives great battery life would guess hours screen time easy speakers absolutely awesome screen excellent bright wish could reduce brightness might give longer battery life boot problems wifi things like heat etc user experience fast enough better nexus good build qualitynegatives camera ok money need unlocked boot loader root desperately alcatel needs realize customers ie type people buy phones provide needbiggest negative unacceptable tmobile reception like approx dbm lower nexus overall signal poor used get lte nexus cant imho deal breaker seriously thinking returning added image phones side side image place excellent reception place poor reception nexus strength approx dbm holds lte idol less dbm hold lte reverts hspaumtsotherantutu bit score,NEGATIVE,0.9866849780082703
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"I preface this review by noting that (1) I rarely write product reviews, and (2) I only had this phone for a day so far. With these disclaimers out of the way, I'm simply amazed at the quality and features of this device. Coming from an LG Optimus G and a Fire Phone, the Alcatel Idol 3 is miles and miles better than either device - especially the Fire with its gimped UI and other gimmicks.Amongst the standout features are the high-quality screen, front-facing speakers, and its overall compact size. Alcatel has accomplished quite an engineering feat here by squeezing a huge screen and battery into a package barely larger than 4.7 inch phones out there. This device is also incredibly lightweight at around 140g and, just as important, the weight is evenly distributed. Coming from a 4.7 inch screen devices, I don't think I'll be going back anytime soon...As for the software and other features, I'm happy to report it runs an almost flavor of Android 5.0 (Lollipop). The performance is snappy despite featuring a mid-level chipset in the Snapdragon 615; likewise the camera looks good with only the autofocus being a bit slow. It includes a microSD slot so you can add additional memory cards if necessary. I should mention that it takes microSIM-sized cards in case you're switching from a phone that takes a different form factor of SIM. Last but not least, I use T-Mobile as my carrier and have not fallen off the LTE speed band yet (in the DC area).All in all, I think this is a no-brainer for anyone looking for a new Android phone with a large screen. I spent a lot of time researching prior to making this purchase, especially comparing this to the Asus Zenfone 2, and this Idol 3 won out in the end. Aside from the attractive price and features as mentioned, I have to highlight that this phone includes the LTE Band 12. Band 12 is used exclusively by T-Mobile in the U.S. and supposedly allows better indoor penetration and network reception. Something to keep in mind if you're looking to switch to or currently have T-Mobile, since very phones today have this - the Asus Zenfone 2 certainly does not.",preface review noting rarely write product reviews phone day far disclaimers way im simply amazed quality features device coming lg optimus g fire phone alcatel idol miles miles better either device especially fire gimped ui gimmicksamongst standout features highquality screen frontfacing speakers overall compact size alcatel accomplished quite engineering feat squeezing huge screen battery package barely larger inch phones device also incredibly lightweight around g important weight evenly distributed coming inch screen devices dont think ill going back anytime soonas software features im happy report runs almost flavor android lollipop performance snappy despite featuring midlevel chipset snapdragon likewise camera looks good autofocus bit slow includes microsd slot add additional memory cards necessary mention takes microsimsized cards case youre switching phone takes different form factor sim last least use tmobile carrier fallen lte speed band yet dc areaall think nobrainer anyone looking new android phone large screen spent lot time researching prior making purchase especially comparing asus zenfone idol end aside attractive price features mentioned highlight phone includes lte band band used exclusively tmobile us supposedly allows better indoor penetration network reception something keep mind youre looking switch currently tmobile since phones today asus zenfone certainly,POSITIVE,0.5070436000823975
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Beautiful phone at an incredible price point. The display is bright and vibrant; images really pop out at you. The 5.5"" screen makes the phone very easy to use and text is crystal clear. The 1080P screen is simply beautiful. It almost goes edge-to-edge as well - not a lot of wasted space. The octa-core processor makes it extremely responsive, almost instantaneously doing whatever you tell it to do. The rear camera is 13 megapixel, although it is 4:3 at that quality. I leave it on 10MP (16:9) and the photos it takes are magnificent. The stereo speakers on the front, powered by JBL, are really good too. The phone is light, and thin, making it easy to handle and store. TLDR: Amazing phone at an affordable price.",beautiful phone incredible price point display bright vibrant images really pop screen makes phone easy use text crystal clear p screen simply beautiful almost goes edgetoedge well lot wasted space octacore processor makes extremely responsive almost instantaneously whatever tell rear camera megapixel although quality leave mp photos takes magnificent stereo speakers front powered jbl really good phone light thin making easy handle store tldr amazing phone affordable price,NEGATIVE,0.9020711779594421
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"Best phone I have ever had. In my life I have owned iphone 3gs, iphone 4, and samsung galaxy s3. All overpriced.Huge HD screen, amazing battery life-- lasts the entire day. New name brand phones just aren't worth it anymore. You are practically just paying for a name. I don't care for the latest and fastest phone, because it's just a phone. Definitely never going back unless this thing craps out on me prematurely. Will update if that happens.",best phone ever life owned iphone gs iphone samsung galaxy overpricedhuge hd screen amazing battery life lasts entire day new name brand phones arent worth anymore practically paying name dont care latest fastest phone phone definitely never going back unless thing craps prematurely update happens,NEGATIVE,0.8401092290878296
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"For $250, this is as close to $600 flagship you will ever get. The SD615 isn't quite as fast as the 801 in OPO, but it is close and Chrome runs about the same speed. 6hrs screen on and two more hours blasting the speakers before the battery got to 8%. Tmob reception is better than the OPO by 1.5 bars most of the time. The speakers... omg just awesome full deep sound, focus more on the bass but i prefer that. The build, it is so light and thin i forget it is in my pocket. the brushed plastic on the back feels nice to hold, doesn't attract fingerprints. i was afraid the Dragontrail glass would be a fingerprint magnet, but no it isn't. its been a long time since i had a phone with an FM tuner on it... they need to bring this back. even with music freedom on tmob, using the FM radio uses far far less battery than music streaming. oh and the screen... had one guy say, wow that screen looks great, nuff said with the high brightness and deep blacks, looks like an OLED panel tbh.Cons: hard to think of one, side bezels are so thin expect unauthorized tap registers when holding it tight. forget about using it with one hand. so thin and light it does feel rather... like it needs a case.Verdict = if you don't buy flagships, get this phone.",close flagship ever get sd isnt quite fast opo close chrome runs speed hrs screen two hours blasting speakers battery got tmob reception better opo bars time speakers omg awesome full deep sound focus bass prefer build light thin forget pocket brushed plastic back feels nice hold doesnt attract fingerprints afraid dragontrail glass would fingerprint magnet isnt long time since phone fm tuner need bring back even music freedom tmob using fm radio uses far far less battery music streaming oh screen one guy say wow screen looks great nuff said high brightness deep blacks looks like oled panel tbhcons hard think one side bezels thin expect unauthorized tap registers holding tight forget using one hand thin light feel rather like needs caseverdict dont buy flagships get phone,NEGATIVE,0.9847207069396973
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,4,Great phone so far. Still relearning Android phones after years with a Windows phone. Will have to update review at a later date.,great phone far still relearning android phones years windows phone update review later date,NEGATIVE,0.7342786192893982
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,Love it..,love,POSITIVE,0.9998735189437866
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,Increible :D,increible,NEGATIVE,0.9936773180961609
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,5,"VERY IMPRESSIVE PHONE, AND THE BIGGER SCREEN AND 1080 DISPLAY IS VERY GOOD. PROBABLY THE BEST SOUNDING PHONE IVE EVER HEARD WITH ITS JBL SPEAKER SYSTEM.",impressive phone bigger screen display good probably best sounding phone ive ever heard jbl speaker system,POSITIVE,0.9991469383239746
